farm_id,tank_id,feed_dt,feed_code,feed_quantity,water_quantity,add_code,add_quantity,add_code2,add_quantity2,add_code3,add_quantity3,add_code4,add_quantity4,add_code5,add_quantity5,reg_dt
1,1,202107210430,s2-g,6.2,9.3,c3-g,18.6,c1-g,12.4,c2-g,6.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107211630,s2-g,6.2,9.3,c3-g,18.6,c1-g,12.4,c2-g,6.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107220430,s2-g,6.2,9.3,c3-g,18.6,c1-g,12.4,c2-g,6.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107221630,s2-g,6.2,9.3,c3-g,18.6,c1-g,12.4,c2-g,6.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107230430,s2-g,6.2,9.3,c3-g,18.6,c1-g,12.4,c2-g,6.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107231630,s2-g,6.2,9.3,c3-g,18.6,c1-g,12.4,c2-g,6.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107240430,s2-g,6.2,9.3,c3-g,18.6,c1-g,12.4,c2-g,6.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107241630,s2-g,6.2,9.3,c3-g,18.6,c1-g,12.4,c2-g,6.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107250430,s2-g,6.4,9.6,c3-g,19.2,c1-g,12.8,c2-g,6.4,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107251630,s2-g,6.4,9.6,c3-g,19.2,c1-g,12.8,c2-g,6.4,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107260430,s2-g,6.4,9.6,c3-g,19.2,c1-g,12.8,c2-g,6.4,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107261630,s2-g,6.4,9.6,c3-g,19.2,c1-g,12.8,c2-g,6.4,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107270430,s2-g,6.6,9.9,c3-g,19.8,c1-g,13.2,c2-g,6.6,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107271630,s2-g,6.6,9.9,c3-g,19.8,c1-g,13.2,c2-g,6.6,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107280430,s2-g,6.8,10.2,c3-g,20.4,c1-g,13.6,c2-g,6.8,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107281630,s2-g,6.8,10.2,c3-g,20.4,c1-g,13.6,c2-g,6.8,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107290430,s2-g,7,10.5,c3-g,21,c1-g,14,c2-g,7,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107291630,s2-g,7,10.5,c3-g,21,c1-g,14,c2-g,7,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107300430,s2-g,7.2,10.8,c3-g,21.6,c1-g,14.4,c2-g,7.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107301630,s2-g,7.2,10.8,c3-g,21.6,c1-g,14.4,c2-g,7.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107310430,s2-g,7.2,10.8,c3-g,21.6,c1-g,14.4,c2-g,7.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202107311630,s2-g,7.2,10.8,c3-g,21.6,c1-g,14.4,c2-g,7.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108010430,s2-g,7.2,10.8,c3-g,21.6,c1-g,14.4,c2-g,7.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108011630,s2-g,7.2,10.8,c3-g,21.6,c1-g,14.4,c2-g,7.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108020430,s2-g,7.2,10.8,c3-g,21.6,c1-g,14.4,c2-g,7.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108021630,s2-g,7.2,10.8,c3-g,21.6,c1-g,14.4,c2-g,7.2,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108030430,s2-g,7.4,11.1,c3-g,22.2,c1-g,14.8,c2-g,7.4,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108031630,s2-g,7.4,11.1,c3-g,22.2,c1-g,14.8,c2-g,7.4,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108040430,s2-g,7.4,11.1,c3-g,22.2,c1-g,14.8,c2-g,7.4,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108041630,s2-g,7.4,11.1,c3-g,22.2,c1-g,14.8,c2-g,7.4,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108050430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108051630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108060430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108061630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108070430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108071630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108080430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108081630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108090430,s2-g,0.5,0.75,c3-g,1.5,c1-g,1,c2-g,0.5,c4-g,3.5,c5-g,1,"2021-09-16 18:55:19"
1,1,202108091630,s2-g,2,3,c3-g,6,c1-g,4,c2-g,2,c4-g,14,c5-g,4,"2021-09-16 18:55:19"
1,1,202108100430,s2-g,3,4.5,c3-g,9,c1-g,6,c2-g,3,c4-g,21,c5-g,6,"2021-09-16 18:55:19"
1,1,202108101630,s2-g,4,6,c3-g,12,c1-g,8,c2-g,4,c4-g,28,c5-g,8,"2021-09-16 18:55:19"
1,1,202108110430,s2-g,5,7,c3-g,15,c1-g,10,c2-g,5,c4-g,35,c5-g,10,"2021-09-16 18:55:19"
1,1,202108111630,s2-g,6,8.4,c3-g,18,c1-g,12,c2-g,6,c4-g,42,c5-g,12,"2021-09-16 18:55:19"
1,1,202108120430,s2-g,7,9.8,c3-g,21,c1-g,14,c2-g,7,c4-g,49,c5-g,14,"2021-09-16 18:55:19"
1,1,202108121630,s2-g,8,11.2,c3-g,24,c1-g,16,c2-g,8,c4-g,56,c5-g,16,"2021-09-16 18:55:19"
1,1,202108130430,s2-g,8.5,11.9,c3-g,25.5,c1-g,17,c2-g,8.5,c4-g,59.5,c5-g,17,"2021-09-16 18:55:19"
1,1,202108131630,s2-g,8.5,11.9,c3-g,25.5,c1-g,17,c2-g,8.5,c4-g,59.5,c5-g,17,"2021-09-16 18:55:19"
1,1,202108140430,s2-g,9,12.6,c3-g,27,c1-g,18,c2-g,9,c4-g,63,c5-g,18,"2021-09-16 18:55:19"
1,1,202108141630,s2-g,9,12.6,c3-g,27,c1-g,18,c2-g,9,c4-g,63,c5-g,18,"2021-09-16 18:55:19"
1,1,202108150430,s2-g,9.5,13.3,c3-g,28.5,c1-g,19,c2-g,9.5,c4-g,66.5,c5-g,19,"2021-09-16 18:55:19"
1,1,202108151630,s2-g,10,14,c3-g,30,c1-g,20,c2-g,10,c4-g,70,c5-g,20,"2021-09-16 18:55:19"
1,1,202108160430,s2-g,10.5,14.7,c3-g,31.5,c1-g,21,c2-g,10.5,c4-g,73.5,c5-g,21,"2021-09-16 18:55:19"
1,1,202108161630,s2-g,10.5,14.7,c3-g,31.5,c1-g,21,c2-g,10.5,c4-g,73.5,c5-g,21,"2021-09-16 18:55:19"
1,1,202108170430,s2-g,10.5,14.7,c3-g,31.5,c1-g,21,c2-g,10.5,c4-g,73.5,c5-g,21,"2021-09-16 18:55:19"
1,1,202108171630,s2-g,10.5,14.7,c3-g,31.5,c1-g,21,c2-g,10.5,c4-g,73.5,c5-g,21,"2021-09-16 18:55:19"
1,1,202108180430,s2-g,10.5,14.7,c3-g,31.5,c1-g,21,c2-g,10.5,c4-g,73.5,c5-g,21,"2021-09-16 18:55:19"
1,1,202108181630,s2-g,10.5,14.7,c3-g,31.5,c1-g,21,c2-g,10.5,c4-g,73.5,c5-g,21,"2021-09-16 18:55:19"
1,1,202108190430,s2-g,10.5,14.7,c3-g,31.5,c1-g,21,c2-g,10.5,c4-g,73.5,c5-g,21,"2021-09-16 18:55:19"
1,1,202108191630,s2-g,10.5,14.7,c3-g,31.5,c1-g,21,c2-g,10.5,c4-g,73.5,c5-g,21,"2021-09-16 18:55:19"
1,1,202108200430,s2-g,10.5,14.7,c3-g,31.5,c1-g,21,c2-g,10.5,c4-g,73.5,c5-g,21,"2021-09-16 18:55:19"
1,1,202108201630,s2-g,10.5,14.7,c3-g,31.5,c1-g,21,c2-g,10.5,c4-g,73.5,c5-g,21,"2021-09-16 18:55:19"
1,1,202108210430,s2-g,10.5,14.7,c3-g,31.5,c1-g,21,c2-g,10.5,c4-g,73.5,c5-g,21,"2021-09-16 18:55:19"
1,1,202108211630,s2-g,10.5,14.7,c3-g,31.5,c1-g,21,c2-g,10.5,c4-g,73.5,c5-g,21,"2021-09-16 18:55:19"
1,1,202108220430,s2-g,11,15.4,c3-g,33,c1-g,22,c2-g,11,c4-g,77,c5-g,22,"2021-09-16 18:55:19"
1,1,202108221630,s2-g,11,15.4,c3-g,33,c1-g,22,c2-g,11,c4-g,77,c5-g,22,"2021-09-16 18:55:19"
1,1,202108230430,s2-g,11.5,16.1,c3-g,34.5,c1-g,23,c2-g,11.5,c4-g,80.5,c5-g,23,"2021-09-16 18:55:19"
1,1,202108231630,s2-g,11.5,16.1,c3-g,34.5,c1-g,23,c2-g,11.5,c4-g,80.5,c5-g,23,"2021-09-16 18:55:19"
1,1,202108240430,s2-g,11.5,16.1,c3-g,34.5,c1-g,23,c2-g,11.5,c4-g,80.5,c5-g,23,"2021-09-16 18:55:19"
1,1,202108241630,s2-g,11.5,16.1,c3-g,34.5,c1-g,23,c2-g,11.5,c4-g,80.5,c5-g,23,"2021-09-16 18:55:19"
1,1,202108250430,s2-g,11.5,16.1,c3-g,34.5,c1-g,23,c2-g,11.5,c4-g,80.5,c5-g,23,"2021-09-16 18:55:19"
1,1,202108251630,s2-g,11.5,16.1,c3-g,34.5,c1-g,23,c2-g,11.5,c4-g,80.5,c5-g,23,"2021-09-16 18:55:19"
1,1,202108260430,s2-g,11.5,16.1,c3-g,34.5,c1-g,23,c2-g,11.5,c4-g,80.5,c5-g,23,"2021-09-16 18:55:19"
1,1,202108261630,s2-g,11.5,16.1,c3-g,34.5,c1-g,23,c2-g,11.5,c4-g,80.5,c5-g,23,"2021-09-16 18:55:19"
1,1,202108270430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108271630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108280430,s2-g,2,2.8,c3-g,6,c1-g,4,c4-g,14,c5-g,4,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108281630,s2-g,4,5.6,c3-g,12,c1-g,8,c4-g,28,c5-g,8,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108290430,s2-g,6,8.4,c3-g,18,c1-g,12,c4-g,42,c5-g,12,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108291630,s2-g,8,11.2,c3-g,24,c1-g,16,c4-g,56,c5-g,16,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108300430,s2-g,9,12.6,c4-g,63,c5-g,18,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108301630,s2-g,10,14,c4-g,70,c5-g,20,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108310430,s2-g,10.5,14.7,c3-g,31.5,c4-g,73.5,c5-g,21,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202108311630,s2-g,10.5,14.7,c3-g,31.5,c4-g,73.5,c5-g,21,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109010430,s2-g,11,15.4,c3-g,33,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109011630,s2-g,11,15.4,c3-g,33,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109020430,s2-g,11,15.4,c3-g,33,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109021630,s2-g,11,15.4,c3-g,33,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109030430,s2-g,11,15.4,c3-g,33,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109031630,s2-g,11,15.4,c3-g,33,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109040430,s2-g,11,15.4,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109041630,s2-g,11,15.4,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109050430,s2-g,11,15.4,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109051630,s2-g,11,15.4,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109060430,s2-g,11,15.4,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109061630,s2-g,11,15.4,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109070430,s2-g,11,15.4,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109071630,s2-g,11,15.4,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109080430,s2-g,11,15.4,c4-g,77,c5-g,22,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109081630,NULL,NULL,NULL,y2-g,2200,y1-g,135,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109090430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109091630,s2-g,1,1.4,c4-g,7,c5-g,2,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109100430,s2-g,2,2.8,c4-g,14,c5-g,4,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,1,202109101630,s2-g,3,4.2,c4-g,21,c5-g,6,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107210430,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107211630,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107220430,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107221630,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107230430,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107231630,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107240430,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107241630,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107250430,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107251630,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107260430,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107261630,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107270430,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107271630,s2-g,14.5,18.85,c3-g,43.5,c1-g,29,c2-g,14.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107280430,s2-g,15,19.5,c3-g,45,c1-g,30,c2-g,15,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107281630,s2-g,15,19.5,c3-g,45,c1-g,30,c2-g,15,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107290430,s2-g,15,19.5,c3-g,45,c1-g,30,c2-g,15,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107291630,s2-g,15,19.5,c3-g,45,c1-g,30,c2-g,15,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107300430,s2-g,15.5,20.15,c3-g,46.5,c1-g,31,c2-g,15.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107301630,s2-g,15.5,20.15,c3-g,46.5,c1-g,31,c2-g,15.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107310430,s2-g,15.5,20.15,c3-g,46.5,c1-g,31,c2-g,15.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202107311630,s2-g,15.5,20.15,c3-g,46.5,c1-g,31,c2-g,15.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108010430,s2-g,15.5,20.15,c3-g,46.5,c1-g,31,c2-g,15.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108011630,s2-g,15.5,20.15,c3-g,46.5,c1-g,31,c2-g,15.5,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108020430,s2-g,16,20.8,c3-g,48,c1-g,32,c2-g,16,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108021630,s2-g,16,20.8,c3-g,48,c1-g,32,c2-g,16,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108030430,s2-g,16,20.8,c3-g,48,c1-g,32,c2-g,16,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108031630,s2-g,16,20.8,c3-g,48,c1-g,32,c2-g,16,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108040430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108041630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108050430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108051630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108060430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108061630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108070430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108071630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108080430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108081630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108090430,s2-g,0.5,0.65,c3-g,1.5,c1-g,1,c2-g,0.5,c4-g,3.5,c5-g,1,"2021-09-16 18:55:19"
1,2,202108091630,s2-g,2,2.6,c3-g,6,c1-g,4,c2-g,2,c4-g,14,c5-g,4,"2021-09-16 18:55:19"
1,2,202108100430,s2-g,3,3.9,c3-g,9,c1-g,6,c2-g,3,c4-g,21,c5-g,6,"2021-09-16 18:55:19"
1,2,202108101630,s2-g,4,5.2,c3-g,12,c1-g,8,c2-g,4,c4-g,28,c5-g,8,"2021-09-16 18:55:19"
1,2,202108110430,s2-g,5,7,c3-g,15,c1-g,10,c2-g,5,c4-g,35,c5-g,10,"2021-09-16 18:55:19"
1,2,202108111630,s2-g,6,8.4,c3-g,18,c1-g,12,c2-g,6,c4-g,42,c5-g,12,"2021-09-16 18:55:19"
1,2,202108120430,s2-g,7,9.8,c3-g,21,c1-g,14,c2-g,7,c4-g,49,c5-g,14,"2021-09-16 18:55:19"
1,2,202108121630,s2-g,8,11.2,c3-g,24,c1-g,16,c2-g,8,c4-g,56,c5-g,16,"2021-09-16 18:55:19"
1,2,202108130430,s2-g,9,12.6,c3-g,27,c1-g,18,c2-g,9,c4-g,63,c5-g,18,"2021-09-16 18:55:19"
1,2,202108131630,s2-g,10,14,c3-g,30,c1-g,20,c2-g,10,c4-g,70,c5-g,20,"2021-09-16 18:55:19"
1,2,202108140430,s2-g,11,15.4,c3-g,33,c1-g,22,c2-g,11,c4-g,77,c5-g,22,"2021-09-16 18:55:19"
1,2,202108141630,s2-g,12,16.8,c3-g,36,c1-g,24,c2-g,12,c4-g,84,c5-g,24,"2021-09-16 18:55:19"
1,2,202108150430,s2-g,12.5,17.5,c3-g,37.5,c1-g,25,c2-g,12.5,c4-g,87.5,c5-g,25,"2021-09-16 18:55:19"
1,2,202108151630,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108160430,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108161630,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108170430,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108171630,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108180430,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108181630,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108190430,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108191630,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108200430,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108201630,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108210430,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108211630,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108220430,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108221630,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108230430,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108231630,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108240430,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108241630,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108250430,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108251630,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108260430,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108261630,s2-g,13,18.2,c3-g,39,c1-g,26,c2-g,13,c4-g,91,c5-g,26,"2021-09-16 18:55:19"
1,2,202108270430,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108271630,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108280430,s2-g,2,2.8,c3-g,6,c1-g,4,c4-g,14,c5-g,4,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108281630,s2-g,4,5.6,c3-g,12,c1-g,8,c4-g,28,c5-g,8,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108290430,s2-g,6,8.4,c3-g,18,c1-g,12,c4-g,42,c5-g,12,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108291630,s2-g,8,11.2,c3-g,24,c1-g,16,c4-g,56,c5-g,16,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108300430,s2-g,9,12.6,c4-g,63,c5-g,18,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
1,2,202108301630,s2-g,10,14,c4-g,70,c5-g,20,NULL,NULL,NULL,NULL,NULL,NULL,"2021-09-16 18:55:19"
